loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,delinq_amnt,pub_rec_bankruptcies,target,has_public_record,has_delinquency,pub_rec_bankruptcies_missing,revol_util_missing,emp_length_missing,credit_history_months,dti_bin,loan_to_income,installment_to_income,revol_bal_to_income,open_acc_ratio,fico_avg,grade_ordinal,emp_length_years,home_ownership_grouped,is_income_verified,purpose_grouped
10000.0,36,7.51,311.11,89004.0,Verified,2010-09-01,MO,7.17,2000-02-01,0.0,,,6.0,13312.0,0.416,25.0,0.0,0.0,0,0.0,0.0,0,0,0,127.0,low_0_10,0.1123545009213069,0.04194553053795335,0.14956631162644377,0.24,757.0,1,4.0,MORTGAGE,1,other
18250.0,36,13.98,623.57,185000.0,Source Verified,2010-09-01,NY,11.26,1994-02-01,0.0,8.0,,16.0,26645.0,0.624,48.0,0.0,0.0,0,0.0,1.0,0,0,0,198.9,moderate_10_20,0.09864864864864865,0.04044778378378378,0.14402702702702702,0.3333333333333333,697.0,3,10.0,MORTGAGE,1,credit_card
19000.0,60,16.32,465.28,53400.0,Source Verified,2010-09-01,FL,23.24,2001-01-01,0.0,74.0,,8.0,19971.0,0.809,17.0,0.0,0.0,0,0.0,0.0,0,0,0,116.0,high_20_30,0.35580524344569286,0.10455730337078652,0.3739887640449438,0.47058823529411764,697.0,4,7.0,RENT,1,debt_consolidation
6250.0,60,16.45,153.49,20000.0,Source Verified,2010-09-01,CA,16.92,2005-07-01,0.0,,,7.0,7794.0,0.829,14.0,0.0,0.0,0,0.0,0.0,0,0,0,62.0,moderate_10_20,0.3125,0.09209400000000001,0.3897,0.5,667.0,5,0.0,RENT,1,debt_consolidation
1200.0,36,13.61,40.79,53000.0,Verified,2010-09-01,NY,18.18,1986-07-01,1.0,37.0,,22.0,11623.0,0.633,36.0,0.0,0.0,0,0.0,0.0,0,0,0,290.0,moderate_10_20,0.022641509433962263,0.009235471698113208,0.21930188679245283,0.6111111111111112,682.0,3,10.0,RENT,1,debt_consolidation
9600.0,36,16.82,341.41,140000.0,Verified,2010-09-01,TX,21.33,1996-03-01,3.0,,57.0,20.0,24879.0,0.966,39.0,0.0,0.0,0,1.0,0.0,0,0,0,174.0,high_20_30,0.06857142857142857,0.029263714285714285,0.17770714285714287,0.5128205128205128,662.0,5,1.0,RENT,1,other
10000.0,60,13.98,232.58,55000.0,Source Verified,2010-09-01,CA,5.45,2005-07-01,2.0,,,9.0,2113.0,0.515,11.0,0.0,0.0,0,0.0,0.0,0,0,0,62.0,low_0_10,0.18181818181818182,0.050744727272727275,0.03841818181818182,0.8181818181818182,702.0,3,2.0,RENT,1,major_purchase
5000.0,60,16.45,122.79,81999.96,Source Verified,2010-09-01,CA,19.71,1994-10-01,3.0,,,7.0,4425.0,0.851,28.0,0.0,0.0,0,0.0,0.0,0,0,0,191.0,moderate_10_20,0.06097563950031195,0.01796927705818393,0.053963440957776075,0.25,712.0,5,10.0,RENT,1,debt_consolidation
2500.0,60,17.56,62.89,54000.0,Source Verified,2010-09-01,TX,11.11,1997-05-01,2.0,21.0,,6.0,292.0,0.487,12.0,0.0,0.0,1,0.0,1.0,0,0,0,160.0,moderate_10_20,0.046296296296296294,0.013975555555555557,0.005407407407407408,0.5,662.0,5,4.0,MORTGAGE,1,debt_consolidation
8000.0,36,16.32,282.53,99996.0,Source Verified,2010-09-01,TX,7.48,2007-03-01,1.0,,,12.0,16842.0,0.448,23.0,0.0,0.0,0,0.0,0.0,0,0,0,42.0,low_0_10,0.08000320012800512,0.033904956198247925,0.16842673706948277,0.5217391304347826,667.0,4,7.0,RENT,1,other
22750.0,60,11.86,504.46,96000.0,Source Verified,2010-09-01,TX,23.35,1991-10-01,2.0,,,10.0,27921.0,0.645,27.0,0.0,0.0,0,0.0,0.0,0,0,0,227.0,high_20_30,0.23697916666666666,0.06305749999999999,0.29084375,0.37037037037037035,737.0,2,1.0,RENT,1,debt_consolidation
14000.0,60,16.82,346.59,57000.0,Source Verified,2010-10-01,FL,11.31,2004-10-01,3.0,49.0,,5.0,7032.0,0.499,10.0,0.0,0.0,0,0.0,0.0,0,0,0,72.0,moderate_10_20,0.24561403508771928,0.07296631578947368,0.12336842105263159,0.5,692.0,5,5.0,RENT,1,debt_consolidation
10000.0,36,14.72,345.29,80000.0,Not Verified,2010-09-01,WV,17.04,1992-11-01,3.0,,90.0,7.0,11864.0,0.949,32.0,0.0,1.0,1,1.0,0.0,0,0,0,214.0,moderate_10_20,0.125,0.051793500000000006,0.1483,0.21875,682.0,3,3.0,MORTGAGE,0,debt_consolidation
15000.0,60,11.86,332.61,51996.0,Verified,2010-09-01,AZ,1.78,1996-07-01,2.0,,,4.0,3703.0,0.27,28.0,0.0,0.0,1,0.0,0.0,0,0,0,170.0,low_0_10,0.2884837295176552,0.07676205861989384,0.07121701669359182,0.14285714285714285,792.0,2,2.0,MORTGAGE,1,major_purchase
3000.0,60,17.19,74.87,30500.0,Not Verified,2010-09-01,NY,16.05,1978-09-01,0.0,11.0,,5.0,2280.0,0.143,10.0,0.0,0.0,0,0.0,1.0,0,0,0,384.0,moderate_10_20,0.09836065573770492,0.02945704918032787,0.07475409836065573,0.5,662.0,5,2.0,RENT,0,debt_consolidation
5000.0,36,14.84,172.94,24996.0,Not Verified,2010-09-01,UT,21.6,2005-02-01,2.0,,,10.0,3825.0,0.695,13.0,0.0,0.0,1,0.0,0.0,0,0,0,67.0,high_20_30,0.20003200512081934,0.08302448391742678,0.1530244839174268,0.7692307692307693,667.0,4,0.0,RENT,0,debt_consolidation
1000.0,60,13.98,23.26,39000.0,Not Verified,2010-09-01,CA,13.29,1995-12-01,0.0,,,6.0,5490.0,0.963,17.0,0.0,0.0,0,0.0,0.0,0,0,0,177.0,moderate_10_20,0.02564102564102564,0.007156923076923077,0.14076923076923076,0.35294117647058826,712.0,3,6.0,RENT,0,debt_consolidation
15000.0,36,16.32,529.73,120000.0,Source Verified,2010-09-01,OH,11.94,1994-03-01,1.0,,,21.0,13747.0,0.404,46.0,0.0,0.0,0,0.0,0.0,0,0,0,198.0,moderate_10_20,0.125,0.052973,0.11455833333333333,0.45652173913043476,682.0,4,10.0,MORTGAGE,1,credit_card
3600.0,36,14.84,124.52,40050.0,Not Verified,2010-09-01,CA,16.99,1998-09-01,0.0,31.0,,8.0,3330.0,0.33,14.0,0.0,0.0,0,0.0,0.0,0,0,0,144.0,moderate_10_20,0.0898876404494382,0.03730936329588015,0.08314606741573034,0.5714285714285714,662.0,4,3.0,RENT,0,medical
14000.0,36,7.88,437.94,105000.0,Not Verified,2010-09-01,CA,6.33,2005-07-01,0.0,,,9.0,13307.0,0.288,18.0,0.0,0.0,0,0.0,0.0,0,0,0,62.0,low_0_10,0.13333333333333333,0.050050285714285714,0.12673333333333334,0.5,737.0,1,0.0,RENT,0,credit_card
6000.0,36,13.23,202.83,29568.0,Source Verified,2010-09-01,CO,3.98,1998-02-01,0.0,38.0,,4.0,4924.0,0.947,9.0,0.0,0.0,0,0.0,0.0,0,0,0,151.0,low_0_10,0.20292207792207792,0.08231737012987013,0.16653138528138528,0.4444444444444444,712.0,3,6.0,MORTGAGE,1,debt_consolidation
4500.0,36,7.88,140.77,33000.0,Not Verified,2010-09-01,AZ,16.51,2000-08-01,0.0,60.0,,8.0,9919.0,0.313,17.0,0.0,0.0,0,0.0,0.0,0,0,0,121.0,moderate_10_20,0.13636363636363635,0.05118909090909091,0.30057575757575755,0.47058823529411764,717.0,1,2.0,RENT,0,debt_consolidation
12000.0,36,13.61,407.87,96000.0,Verified,2010-09-01,MA,15.93,1999-04-01,1.0,37.0,,11.0,9061.0,0.501,24.0,0.0,0.0,0,0.0,0.0,0,0,0,137.0,moderate_10_20,0.125,0.05098375000000001,0.09438541666666667,0.4583333333333333,692.0,3,3.0,RENT,1,debt_consolidation
1750.0,36,7.51,54.45,9192.0,Verified,2010-09-01,MI,20.76,1996-12-01,0.0,,108.0,7.0,3117.0,0.4,13.0,0.0,1.0,0,1.0,0.0,0,0,1,165.0,high_20_30,0.1903829416884247,0.07108355091383813,0.3390992167101828,0.5384615384615384,722.0,1,,RENT,1,debt_consolidation
2000.0,60,11.49,43.98,9600.0,Source Verified,2010-09-01,NY,2.5,2006-06-01,2.0,,,5.0,310.0,0.048,6.0,0.0,0.0,1,0.0,0.0,0,0,0,51.0,low_0_10,0.20833333333333334,0.054974999999999996,0.03229166666666667,0.8333333333333334,752.0,2,2.0,RENT,1,moving
15000.0,60,15.95,364.38,120000.0,Source Verified,2010-09-01,WI,13.23,1995-03-01,3.0,,,16.0,46649.0,0.85,52.0,0.0,0.0,1,0.0,0.0,0,0,0,186.0,moderate_10_20,0.125,0.036438,0.38874166666666665,0.3076923076923077,692.0,4,10.0,MORTGAGE,1,other_minor
3000.0,36,13.61,101.97,14400.0,Not Verified,2010-09-01,PA,6.92,2006-09-01,2.0,,,14.0,3311.0,0.11,15.0,0.0,0.0,0,0.0,0.0,0,0,0,48.0,low_0_10,0.20833333333333334,0.084975,0.22993055555555555,0.9333333333333333,677.0,3,4.0,RENT,0,debt_consolidation
14500.0,60,17.93,367.66,54000.0,Verified,2010-09-01,MD,19.56,1996-04-01,1.0,57.0,,14.0,13573.0,0.518,36.0,0.0,0.0,0,0.0,0.0,0,0,0,173.0,moderate_10_20,0.26851851851851855,0.08170222222222222,0.2513518518518518,0.3888888888888889,662.0,5,10.0,MORTGAGE,1,debt_consolidation
6000.0,36,13.23,202.83,25200.0,Not Verified,2010-09-01,CA,14.05,2006-06-01,1.0,,,5.0,2437.0,0.694,7.0,0.0,0.0,1,0.0,0.0,0,0,0,51.0,moderate_10_20,0.23809523809523808,0.09658571428571429,0.09670634920634921,0.7142857142857143,702.0,3,0.0,RENT,0,educational
5325.0,36,7.88,166.58,90000.0,Not Verified,2010-09-01,MA,15.11,1998-06-01,0.0,,,8.0,15438.0,0.514,19.0,0.0,0.0,0,0.0,0.0,0,0,0,147.0,moderate_10_20,0.059166666666666666,0.022210666666666667,0.17153333333333334,0.42105263157894735,727.0,1,10.0,MORTGAGE,0,debt_consolidation
3200.0,60,13.23,73.19,52000.0,Verified,2010-09-01,MD,22.06,1996-05-01,1.0,,58.0,12.0,2118.0,0.642,33.0,0.0,0.0,0,1.0,0.0,0,0,0,172.0,high_20_30,0.06153846153846154,0.01689,0.04073076923076923,0.36363636363636365,702.0,3,2.0,RENT,1,wedding
5000.0,36,13.23,169.03,75000.0,Not Verified,2010-09-01,MN,11.17,2003-11-01,0.0,18.0,,6.0,4404.0,0.449,7.0,0.0,0.0,0,0.0,1.0,0,0,0,82.0,moderate_10_20,0.06666666666666667,0.0270448,0.05872,0.8571428571428571,682.0,3,4.0,RENT,0,debt_consolidation
3600.0,60,7.88,72.79,47700.0,Not Verified,2010-09-01,CA,22.55,2002-06-01,0.0,,,7.0,1984.0,0.165,17.0,0.0,0.0,0,0.0,0.0,0,0,0,99.0,high_20_30,0.07547169811320754,0.018311949685534592,0.04159329140461216,0.4117647058823529,747.0,1,2.0,RENT,0,debt_consolidation
2000.0,36,11.12,65.6,45000.0,Not Verified,2010-09-01,LA,16.93,2002-05-01,1.0,71.0,,11.0,8993.0,0.681,25.0,0.0,0.0,0,0.0,0.0,0,0,0,100.0,moderate_10_20,0.044444444444444446,0.017493333333333333,0.19984444444444444,0.44,692.0,2,3.0,RENT,0,medical
8000.0,36,11.86,265.18,60000.0,Verified,2010-09-01,CA,20.9,2001-12-01,2.0,,,11.0,8568.0,0.539,22.0,0.0,0.0,0,0.0,0.0,0,0,0,105.0,high_20_30,0.13333333333333333,0.053036,0.1428,0.5,697.0,2,3.0,RENT,1,other
9950.0,36,7.88,311.25,86000.0,Not Verified,2010-09-01,CA,4.79,1995-01-01,0.0,,,14.0,28089.0,0.317,19.0,0.0,0.0,0,0.0,0.0,0,0,0,188.0,low_0_10,0.11569767441860465,0.043430232558139534,0.3266162790697674,0.7368421052631579,722.0,1,4.0,RENT,0,other
17000.0,36,7.88,531.78,58000.0,Source Verified,2010-09-01,CA,8.75,1996-09-01,0.0,,,9.0,17074.0,0.386,23.0,0.0,0.0,1,0.0,0.0,0,0,0,168.0,low_0_10,0.29310344827586204,0.11002344827586207,0.29437931034482756,0.391304347826087,762.0,1,1.0,MORTGAGE,1,debt_consolidation
4000.0,36,7.88,125.13,35500.0,Not Verified,2010-09-01,IL,16.5,2006-05-01,0.0,,,15.0,6150.0,0.151,22.0,0.0,0.0,0,0.0,0.0,0,0,0,52.0,moderate_10_20,0.11267605633802817,0.04229746478873239,0.1732394366197183,0.6818181818181818,747.0,1,3.0,MORTGAGE,0,wedding
20000.0,36,17.19,714.95,96000.0,Source Verified,2010-09-01,NY,15.45,1996-08-01,1.0,37.0,,13.0,21670.0,0.735,56.0,0.0,0.0,0,0.0,0.0,0,0,0,169.0,moderate_10_20,0.20833333333333334,0.08936875000000001,0.22572916666666668,0.23214285714285715,672.0,5,5.0,RENT,1,debt_consolidation
25000.0,60,13.98,581.45,69996.0,Verified,2010-09-01,CA,12.86,1994-09-01,0.0,61.0,,7.0,13862.0,0.82,17.0,0.0,0.0,0,0.0,0.0,0,0,0,192.0,moderate_10_20,0.35716326647236984,0.09968283901937254,0.19803988799359964,0.4117647058823529,722.0,3,3.0,MORTGAGE,1,debt_consolidation
9975.0,36,11.49,328.89,57770.0,Not Verified,2010-09-01,CT,17.76,2003-12-01,3.0,,,7.0,15293.0,0.721,13.0,0.0,0.0,0,0.0,0.0,0,0,0,81.0,moderate_10_20,0.1726674744677168,0.06831711961225549,0.26472217413882637,0.5384615384615384,712.0,2,3.0,MORTGAGE,0,credit_card
7000.0,36,7.14,216.59,40000.0,Source Verified,2010-09-01,NY,9.06,1992-01-01,3.0,60.0,,14.0,5332.0,0.222,37.0,0.0,0.0,0,0.0,0.0,0,0,0,224.0,low_0_10,0.175,0.064977,0.1333,0.3783783783783784,767.0,1,10.0,RENT,1,debt_consolidation
20000.0,60,11.86,443.48,65000.0,Verified,2010-09-01,WA,10.49,1997-04-01,1.0,59.0,,7.0,10231.0,0.581,39.0,0.0,0.0,1,0.0,0.0,0,0,0,161.0,moderate_10_20,0.3076923076923077,0.08187323076923077,0.1574,0.1794871794871795,747.0,2,10.0,RENT,1,debt_consolidation
4000.0,36,7.51,124.45,44196.0,Source Verified,2010-09-01,FL,1.44,1994-11-01,0.0,,,7.0,1482.0,0.168,12.0,0.0,0.0,0,0.0,0.0,0,0,0,190.0,low_0_10,0.09050592813829306,0.033790388270431716,0.03353244637523758,0.5833333333333334,777.0,1,8.0,MORTGAGE,1,home_improvement
9000.0,60,10.38,192.92,62000.0,Not Verified,2010-09-01,KY,6.02,1993-10-01,4.0,,,8.0,54846.0,0.069,32.0,0.0,0.0,0,0.0,0.0,0,0,0,203.0,low_0_10,0.14516129032258066,0.037339354838709676,0.8846129032258064,0.25,797.0,2,10.0,MORTGAGE,0,car
10000.0,60,15.95,242.92,100000.0,Verified,2010-09-01,GA,24.65,1995-10-01,2.0,,,13.0,42470.0,0.67,26.0,0.0,0.0,0,0.0,0.0,0,0,0,179.0,high_20_30,0.1,0.0291504,0.4247,0.5,682.0,4,10.0,MORTGAGE,1,small_business
2500.0,36,14.35,85.87,45000.0,Verified,2010-09-01,TX,22.64,1999-03-01,0.0,69.0,,9.0,12301.0,0.725,26.0,0.0,0.0,0,0.0,0.0,0,0,0,138.0,high_20_30,0.05555555555555555,0.022898666666666668,0.2733555555555556,0.34615384615384615,667.0,3,5.0,RENT,1,moving
6000.0,36,7.88,187.69,36000.0,Not Verified,2010-09-01,NJ,4.23,1997-01-01,3.0,27.0,,11.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0.0,0,0,0,164.0,low_0_10,0.16666666666666666,0.06256333333333333,0.0,0.5238095238095238,742.0,1,5.0,MORTGAGE,0,debt_consolidation
25000.0,60,13.61,576.67,58650.0,Verified,2010-10-01,GA,19.19,1992-09-01,0.0,,,9.0,24972.0,0.545,23.0,0.0,0.0,0,0.0,0.0,0,0,0,217.0,moderate_10_20,0.42625745950554134,0.11798874680306903,0.4257800511508951,0.391304347826087,727.0,3,2.0,MORTGAGE,1,debt_consolidation
12000.0,36,7.14,371.3,49600.0,Verified,2010-09-01,DE,14.47,1988-04-01,0.0,,,12.0,9410.0,0.258,35.0,0.0,0.0,0,0.0,0.0,0,0,0,269.0,moderate_10_20,0.24193548387096775,0.08983064516129033,0.18971774193548388,0.34285714285714286,777.0,1,10.0,RENT,1,debt_consolidation
25000.0,60,13.98,581.45,54600.0,Verified,2010-09-01,PA,17.52,2002-10-01,3.0,,,10.0,4198.0,0.118,11.0,0.0,0.0,0,0.0,0.0,0,0,0,95.0,moderate_10_20,0.45787545787545786,0.1277912087912088,0.07688644688644689,0.9090909090909091,717.0,3,6.0,MORTGAGE,1,home_improvement
8000.0,60,15.95,194.34,50400.0,Verified,2010-09-01,CA,1.76,2000-08-01,1.0,65.0,,2.0,4138.0,0.153,10.0,0.0,0.0,0,0.0,0.0,0,0,0,121.0,low_0_10,0.15873015873015872,0.04627142857142857,0.08210317460317461,0.2,707.0,4,6.0,RENT,1,debt_consolidation
5000.0,36,11.86,165.74,30996.0,Not Verified,2010-09-01,DE,9.76,2001-11-01,3.0,50.0,,2.0,0.0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0,0,106.0,low_0_10,0.16131113692089302,0.06416569879984514,0.0,0.18181818181818182,727.0,2,2.0,OWN,0,home_improvement
10000.0,36,15.95,351.33,71028.0,Not Verified,2010-09-01,CA,14.39,2001-11-01,3.0,45.0,,10.0,6132.0,0.483,16.0,0.0,0.0,1,0.0,0.0,0,0,0,106.0,moderate_10_20,0.1407895477839725,0.05935631018753168,0.08633215070113195,0.625,662.0,4,4.0,MORTGAGE,0,debt_consolidation
25000.0,60,11.49,549.69,180000.0,Verified,2010-09-01,MA,11.48,1989-02-01,1.0,,,16.0,41102.0,0.494,49.0,0.0,0.0,0,0.0,0.0,0,0,0,258.9,moderate_10_20,0.1388888888888889,0.036646000000000005,0.22834444444444443,0.32653061224489793,777.0,2,0.0,MORTGAGE,1,debt_consolidation
5500.0,36,15.21,191.23,30000.0,Not Verified,2010-09-01,GA,7.8,1999-04-01,2.0,76.0,,6.0,3684.0,0.767,9.0,0.0,0.0,1,0.0,0.0,0,0,0,137.0,low_0_10,0.18333333333333332,0.07649199999999999,0.1228,0.6666666666666666,662.0,4,0.0,RENT,0,home_improvement
12000.0,36,13.98,410.02,230000.0,Source Verified,2010-09-01,IL,5.79,1979-10-01,8.0,,,13.0,6649.0,0.185,52.0,0.0,0.0,0,0.0,0.0,0,0,0,371.0,low_0_10,0.05217391304347826,0.021392347826086955,0.028908695652173914,0.25,787.0,3,10.0,MORTGAGE,1,home_improvement
10000.0,36,11.12,327.96,43344.0,Not Verified,2010-09-01,CA,10.99,1989-03-01,0.0,,,3.0,11080.0,0.89,12.0,0.0,0.0,0,0.0,0.0,0,0,0,258.0,moderate_10_20,0.2307124400147656,0.09079734219269102,0.2556293835363603,0.25,807.0,2,4.0,MORTGAGE,0,credit_card
5000.0,36,10.75,163.11,35827.2,Verified,2010-09-01,CA,23.81,1989-01-01,2.0,,118.0,9.0,3035.0,0.482,24.0,0.0,1.0,0,1.0,0.0,0,0,0,260.0,high_20_30,0.13955877098963917,0.054632234726688114,0.08471217399071097,0.375,717.0,2,10.0,RENT,1,debt_consolidation
9000.0,36,6.76,276.91,72000.0,Not Verified,2010-09-01,MD,17.92,1984-10-01,0.0,,,21.0,15431.0,0.341,79.0,0.0,0.0,0,0.0,0.0,0,0,0,311.0,moderate_10_20,0.125,0.04615166666666667,0.21431944444444445,0.26582278481012656,777.0,1,10.0,MORTGAGE,0,debt_consolidation
3000.0,36,13.61,101.97,42000.0,Verified,2010-09-01,TX,11.94,1970-11-01,1.0,39.0,,4.0,22369.0,0.496,6.0,0.0,0.0,1,0.0,0.0,0,0,0,478.0,moderate_10_20,0.07142857142857142,0.02913428571428571,0.5325952380952381,0.6666666666666666,687.0,3,0.0,RENT,1,debt_consolidation
9250.0,36,11.86,306.62,120000.0,Not Verified,2010-09-01,CA,9.47,1998-01-01,2.0,,,7.0,21343.0,0.949,33.0,0.0,0.0,0,0.0,0.0,0,0,0,152.0,low_0_10,0.07708333333333334,0.030662000000000002,0.17785833333333334,0.21212121212121213,712.0,2,0.0,MORTGAGE,0,wedding
6000.0,60,13.23,137.23,85000.0,Not Verified,2010-09-01,CA,6.2,2007-02-01,2.0,,,7.0,2563.0,0.105,8.0,0.0,0.0,0,0.0,0.0,0,0,0,43.0,low_0_10,0.07058823529411765,0.019373647058823527,0.030152941176470587,0.875,722.0,3,3.0,RENT,0,major_purchase
6000.0,36,13.23,202.83,72000.0,Source Verified,2010-09-01,CA,23.18,1994-03-01,0.0,,,14.0,29809.0,0.674,31.0,0.0,0.0,0,0.0,0.0,0,0,0,198.0,high_20_30,0.08333333333333333,0.033805,0.4140138888888889,0.45161290322580644,677.0,3,10.0,RENT,1,debt_consolidation
18000.0,60,13.61,415.2,235000.0,Verified,2010-09-01,NY,3.48,1964-09-01,0.0,46.0,,6.0,18507.0,0.925,24.0,0.0,0.0,0,0.0,0.0,0,0,0,551.9,low_0_10,0.07659574468085106,0.021201702127659573,0.0787531914893617,0.25,727.0,3,2.0,MORTGAGE,1,major_purchase
10000.0,36,15.58,349.51,75000.0,Source Verified,2010-10-01,VA,13.35,1995-12-01,0.0,5.0,,17.0,13849.0,0.352,34.0,0.0,0.0,0,0.0,1.0,0,0,0,178.0,moderate_10_20,0.13333333333333333,0.0559216,0.18465333333333334,0.5,692.0,4,10.0,RENT,1,debt_consolidation
12250.0,36,7.51,381.11,70000.0,Verified,2010-09-01,NV,9.41,1987-10-01,1.0,58.0,,15.0,17143.0,0.354,46.0,0.0,0.0,0,0.0,0.0,0,0,0,275.0,low_0_10,0.175,0.06533314285714285,0.2449,0.32608695652173914,762.0,1,10.0,MORTGAGE,1,credit_card
9000.0,36,7.14,278.48,140000.0,Not Verified,2010-09-01,NJ,7.96,1998-02-01,0.0,,,7.0,29566.0,0.707,24.0,0.0,0.0,0,0.0,0.0,0,0,0,151.0,low_0_10,0.06428571428571428,0.023869714285714286,0.21118571428571428,0.2916666666666667,757.0,1,10.0,RENT,0,car
15000.0,36,7.88,469.22,100000.0,Source Verified,2010-09-01,VA,3.1,1998-04-01,0.0,,,11.0,11579.0,0.231,22.0,0.0,0.0,0,0.0,0.0,0,0,0,149.0,low_0_10,0.15,0.056306400000000006,0.11579,0.5,752.0,1,10.0,MORTGAGE,1,other
5300.0,60,11.12,115.56,92304.0,Not Verified,2010-09-01,PA,8.62,1991-07-01,1.0,,,12.0,5809.0,0.235,36.0,0.0,0.0,0,0.0,0.0,0,0,0,230.0,low_0_10,0.057418963425203674,0.015023400936037441,0.06293335066736003,0.3333333333333333,732.0,2,0.0,MORTGAGE,0,car
15000.0,36,7.51,466.67,45000.0,Verified,2010-09-01,MA,4.27,1997-10-01,3.0,,,13.0,2487.0,0.082,31.0,0.0,0.0,0,0.0,0.0,0,0,0,155.0,low_0_10,0.3333333333333333,0.12444533333333334,0.055266666666666665,0.41935483870967744,782.0,1,6.0,MORTGAGE,1,home_improvement
8800.0,36,7.51,273.78,67000.0,Not Verified,2010-09-01,CO,10.51,1996-06-01,0.0,,,8.0,8699.0,0.674,20.0,0.0,0.0,0,0.0,0.0,0,0,0,171.0,moderate_10_20,0.13134328358208955,0.04903522388059701,0.1298358208955224,0.4,747.0,1,7.0,MORTGAGE,0,debt_consolidation
25000.0,36,14.84,864.68,62570.0,Source Verified,2010-09-01,FL,18.97,1997-07-01,0.0,,,7.0,28624.0,0.804,20.0,0.0,0.0,0,0.0,0.0,0,0,0,158.0,moderate_10_20,0.3995525011986575,0.1658328272334985,0.4574716317724149,0.35,707.0,4,10.0,MORTGAGE,1,small_business
5500.0,60,10.38,117.89,94000.0,Source Verified,2010-09-01,CT,9.97,1996-05-01,2.0,52.0,,10.0,50614.0,0.121,35.0,0.0,0.0,0,0.0,0.0,0,0,0,172.0,low_0_10,0.05851063829787234,0.015049787234042555,0.5384468085106383,0.2857142857142857,767.0,2,5.0,MORTGAGE,1,debt_consolidation
20000.0,60,16.32,489.77,102996.0,Verified,2010-09-01,DE,15.85,1991-12-01,2.0,61.0,,14.0,14249.0,0.579,33.0,0.0,0.0,0,0.0,0.0,0,0,0,225.0,moderate_10_20,0.19418229834168318,0.0570627985552837,0.13834517845353217,0.42424242424242425,697.0,4,6.0,MORTGAGE,1,debt_consolidation
14000.0,36,7.88,437.94,37000.0,Source Verified,2010-09-01,CA,13.33,2000-06-01,0.0,,,7.0,15395.0,0.846,24.0,0.0,0.0,0,0.0,0.0,0,0,0,123.0,moderate_10_20,0.3783783783783784,0.14203459459459458,0.4160810810810811,0.2916666666666667,737.0,1,5.0,RENT,1,debt_consolidation
20000.0,60,13.61,461.34,90000.0,Verified,2010-09-01,CA,7.04,1997-07-01,0.0,,,9.0,23899.0,0.442,12.0,0.0,0.0,1,0.0,0.0,0,0,0,158.0,low_0_10,0.2222222222222222,0.061512,0.26554444444444447,0.75,717.0,3,1.0,RENT,1,debt_consolidation
5000.0,60,11.12,109.02,40000.0,Source Verified,2010-10-01,MI,14.58,1999-12-01,2.0,,,17.0,7497.0,0.121,30.0,0.0,0.0,0,0.0,0.0,0,0,0,130.0,moderate_10_20,0.125,0.032706,0.187425,0.5666666666666667,757.0,2,10.0,MORTGAGE,1,debt_consolidation
25000.0,60,16.82,618.9,65000.0,Verified,2010-09-01,CA,23.34,1999-10-01,2.0,,,8.0,18576.0,0.709,13.0,0.0,0.0,0,0.0,0.0,0,0,0,131.0,high_20_30,0.38461538461538464,0.11425846153846153,0.28578461538461536,0.6153846153846154,712.0,5,10.0,MORTGAGE,1,debt_consolidation
2500.0,36,13.23,84.52,40000.0,Verified,2010-09-01,RI,16.53,1995-12-01,0.0,,,9.0,12873.0,0.954,15.0,0.0,0.0,0,0.0,0.0,0,0,0,177.0,moderate_10_20,0.0625,0.025356,0.321825,0.6,702.0,3,5.0,RENT,1,medical
25000.0,60,17.56,628.87,72000.0,Verified,2010-09-01,TX,23.12,1991-06-01,1.0,1.0,,9.0,20795.0,0.438,26.0,0.0,0.0,0,0.0,1.0,0,0,0,231.0,high_20_30,0.3472222222222222,0.10481166666666668,0.28881944444444446,0.34615384615384615,692.0,5,5.0,MORTGAGE,1,medical
15000.0,36,11.12,491.94,106000.0,Source Verified,2010-09-01,GA,9.54,1997-12-01,0.0,,,14.0,19262.0,0.493,31.0,0.0,0.0,1,0.0,0.0,0,0,0,153.0,low_0_10,0.14150943396226415,0.05569132075471698,0.18171698113207546,0.45161290322580644,712.0,2,7.0,MORTGAGE,1,major_purchase
20000.0,60,13.23,457.42,81996.0,Verified,2010-09-01,PA,8.81,1987-02-01,1.0,45.0,,10.0,24685.0,0.445,30.0,0.0,0.0,1,0.0,0.0,0,0,0,283.0,low_0_10,0.2439143372847456,0.066942777696473,0.30105127079369726,0.3333333333333333,727.0,3,10.0,MORTGAGE,1,debt_consolidation
24250.0,60,16.45,595.53,60000.0,Verified,2010-09-01,FL,10.94,2001-04-01,0.0,45.0,,5.0,4993.0,0.462,12.0,0.0,0.0,1,0.0,0.0,0,0,0,113.0,moderate_10_20,0.4041666666666667,0.11910599999999999,0.08321666666666666,0.4166666666666667,707.0,5,8.0,RENT,1,small_business
